benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,mergeBatchSize,mergeDelta,mergeParallelism,readMode,writeMode,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,mapValue,0.000619,438.633,23686,0.000000,0.000911
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,setClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,total,0.001136,877.229,47371,0.000000,0.001968
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,64,1562,1000,1,1,all,async,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapValue,0.000621,440.516,23788,0.000000,0.000909
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapAdd,0.001646,439.665,23742,0.000000,0.002055
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,total,0.001133,880.181,47531,0.000000,0.001965
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,crdv-async,128,781,1000,1,1,all,async,setClear,NaN,0.000,0,NaN,NaN
