benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,native,4,25000,total,0.001048,951.097,51360,0.000000,0.001885
micro,60,3,false,1,RC,1,native,4,25000,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,4,25000,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,4,25000,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,4,25000,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,setClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,mapAdd,0.001567,482.266,26043,0.000000,0.001927
micro,60,3,false,1,RC,1,native,8,12500,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,mapValue,0.000498,485.364,26210,0.000000,0.000786
micro,60,3,false,1,RC,1,native,8,12500,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,total,0.001031,967.630,52253,0.000000,0.001846
micro,60,3,false,1,RC,1,native,8,12500,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,8,12500,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,16,6250,mapClear,NaN,0.000,0,NaN,NaN
