benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,mergeBatchSize,mergeDelta,mergeParallelism,readMode,writeMode,endSize,startSize,rt,tps,ct,ar,rtP95,writePercentage
micro,10,1,true,64,RC,1,no-mat,1,1,10000,0.05,0,all,no-mat,22126592,122880,0.004188,15256.342,122074,0.000000,0.008677,100
