benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,mergeBatchSize,mergeDelta,mergeParallelism,readMode,writeMode,endSize,startSize,rt,tps,ct,ar,rtP95
micro,0,1,true,1,RC,2,crdv-sync,100,100000,1000,1,1,local,sync,2109726720,2095775744,0.001863,535.645,100000,0.000000,0.002240
