benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,endSize,startSize,rt,tps,ct,ar,rtP95
micro,0,1,true,1,n/a,2,riak,100,100000,141719816,141719816,0.001356,735.683,100000,0.000000,0.001771
