time,workers,delay,tps
0.0,16,451.2,7036.0
1.0,16,433.6,6977.0
2.0,16,481.6,6762.0
3.0,16,430.4,6687.0
4.0,16,408.8888888888889,6428.0
5.0,16,336.0,5944.0
6.0,16,384.0,6335.0
7.0,16,299.2,5633.0
8.0,16,308.8,5445.0
9.0,16,305.6,5568.0
10.0,16,259.2,5318.0
11.0,16,414.22222222222223,5689.0
12.0,16,323.2,5436.0
13.0,16,323.2,5100.0
14.0,16,302.4,4851.0
15.0,16,313.6,5443.0
16.0,16,422.4,6968.0
17.0,16,568.0,7545.0
18.0,16,502.4,7964.0
19.0,16,507.2,7832.0
20.0,16,472.8888888888889,7640.0
21.0,16,534.4,7996.0
22.0,16,521.6,7884.0
23.0,16,489.6,7610.0
24.0,16,408.0,8086.0
25.0,16,3424.0,8676.0
26.0,16,8750.4,8633.0
27.0,16,14353.6,8696.0
28.0,16,19521.6,8778.0
29.0,16,24995.2,8631.0
30.0,16,30628.8,8694.0
31.0,16,36000.0,8678.0
32.0,16,41316.8,8656.0
33.0,16,46548.8,8618.0
34.0,16,51820.8,8686.0
35.0,16,57332.8,8719.0
36.0,16,62496.0,8739.0
37.0,16,67667.2,8581.0
38.0,16,70520.0,4485.0
39.0,16,62545.77777777778,3628.0
40.0,16,49553.6,4347.0
41.0,16,10956.8,5795.0
42.0,16,2328.0,6969.0
43.0,16,496.0,7327.0
44.0,16,523.2,7280.0
45.0,16,524.8,7019.0
46.0,16,574.2222222222222,7124.0
47.0,16,494.4,7332.0
48.0,16,603.2,7144.0
49.0,16,470.4,7157.0
50.0,16,532.8,7429.0
51.0,16,628.8,6997.0
52.0,16,604.8,7313.0
53.0,16,491.2,7336.0
54.0,16,448.0,6906.0
55.0,16,547.2,7493.0
56.0,16,441.6,7217.0
57.0,16,536.0,6961.0
58.0,16,523.2,7454.0
59.0,16,510.4,7068.0
60.0,16,243.2,145.0
61.0,16,0.0,0.0
62.0,16,0.0,0.0
63.0,16,0.0,0.0
64.0,16,0.0,0.0
65.0,16,0.0,0.0
66.0,16,0.0,0.0
67.0,16,0.0,0.0
68.0,16,0.0,0.0
69.0,16,0.0,0.0
70.0,16,0.0,0.0
71.0,16,0.0,0.0
