time,workers,delay,tps
0.0,16,977.6,2709.0
1.0,16,3310.222222222222,2808.0
2.0,16,5505.777777777777,2847.0
3.0,16,7388.8,2879.0
4.0,16,10184.888888888889,3913.0
5.0,16,13464.0,4061.0
6.0,16,16883.555555555555,4190.0
7.0,16,19980.8,4095.0
8.0,16,23388.444444444445,4069.0
9.0,16,26617.6,4088.0
10.0,16,29669.333333333332,4107.0
11.0,16,32712.0,4078.0
12.0,16,36320.0,4164.0
13.0,16,39198.22222222222,4044.0
14.0,16,42395.2,4018.0
15.0,16,45820.444444444445,4054.0
16.0,16,48915.2,4037.0
17.0,16,52086.4,4123.0
18.0,16,55395.555555555555,3978.0
19.0,16,58604.8,4037.0
20.0,16,61863.11111111111,4065.0
21.0,16,64969.6,4033.0
22.0,16,67729.6,3954.0
23.0,16,70809.6,4030.0
24.0,16,73884.44444444444,4083.0
25.0,16,77332.8,4006.0
26.0,16,81205.33333333333,3923.0
27.0,16,84868.8,4052.0
28.0,16,89276.8,4109.0
29.0,16,93194.66666666667,4066.0
30.0,16,97384.0,4075.0
31.0,16,100983.11111111111,4025.0
32.0,16,104652.8,4058.0
33.0,16,108305.6,4017.0
34.0,16,111904.0,4070.0
35.0,16,115630.4,4044.0
36.0,16,119217.77777777778,4053.0
37.0,16,122664.0,3827.0
38.0,16,125459.2,3709.0
39.0,16,128508.44444444444,3674.0
40.0,16,131329.6,3632.0
41.0,16,133984.0,3543.0
42.0,16,136483.55555555556,3523.0
43.0,16,139100.8,3646.0
44.0,16,142097.6,3498.0
45.0,16,144497.77777777778,3491.0
46.0,16,146916.8,3525.0
47.0,16,149643.2,3303.0
48.0,16,152147.55555555556,3500.0
49.0,16,154545.6,3422.0
50.0,16,157076.8,3254.0
51.0,16,159639.11111111112,3434.0
52.0,16,162288.0,3350.0
53.0,16,164679.11111111112,3142.0
54.0,16,167089.6,3278.0
55.0,16,169924.8,3262.0
56.0,16,172213.33333333334,3125.0
57.0,16,174196.8,3202.0
58.0,16,176537.6,3107.0
59.0,16,179112.88888888888,3029.0
60.0,16,179872.0,94.0
61.0,16,179040.0,0.0
62.0,16,178073.6,0.0
63.0,16,177049.6,0.0
64.0,16,176166.4,0.0
65.0,16,175222.4,0.0
66.0,16,174096.0,0.0
67.0,16,173230.4,0.0
68.0,16,172487.11111111112,0.0
69.0,16,171673.6,0.0
70.0,16,170665.6,0.0
71.0,16,169976.0,0.0
