benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,mergeBatchSize,mergeDelta,mergeParallelism,readMode,writeMode,endSize,startSize,rt,tps,ct,ar,rtP95
micro,0,1,true,1,RC,2,crdv-sync,100,100000,1000,1,1,local,sync,1714266112,1714266112,0.000058,16522.141,100000,0.000000,0.000080
