benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,endSize,startSize,rt,tps,ct,ar,rtP95
micro,0,1,true,1,n/a,2,riak,1,100000,34922780,34922780,0.003745,266.176,100000,0.000000,0.005184
