benchmark,time,runs,noReload,workers,isolation,sites,counters,engine,initialOpsPerStructure,itemsPerStructure,endSize,startSize,rt,tps,ct,ar,rtP95
delay,60,1,true,64,RC,1,100,pg_crdt,0,0,11378688,0,0.010222,6266.943,338711,0.000000,0.019007
