benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,native,128,781,total,0.000703,1417.326,76537,0.000000,0.001521
micro,60,3,false,1,RC,1,native,128,781,mapValue,0.000198,709.589,38318,0.000000,0.000481
micro,60,3,false,1,RC,1,native,128,781,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,counterGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listGetAt,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,128,781,mapContains,NaN,0.000,0,NaN,NaN
